datetime,BTC-USD,cash,commission,total,returns,equity_curve,drawdown
2019-08-04,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-05,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-06,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-07,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-08,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-09,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-10,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-11,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-12,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-13,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-14,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-15,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-16,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-17,0.0,105524.999219,5.2,105524.999219,0.0,1.0552499921899996,0.03498385936999937
2019-08-18,10345.810547,95291.955078,6.5,105637.765625,0.0010686226660467923,1.0563776562499996,0.03385619530999939
2019-08-19,10916.053711,95291.955078,6.5,106208.008789,0.005398099445081961,1.0620800878899996,0.028153763669999332
2019-08-20,10763.232422,95291.955078,6.5,106055.1875,-0.0014388866785328691,1.0605518749999996,0.02968197655999938
2019-08-21,10138.049805,95291.955078,6.5,105430.004883,-0.005894880125500657,1.0543000488299996,0.03593380272999935
2019-08-22,10131.055664,95291.955078,6.5,105423.010742,-6.633918880838419e-05,1.0542301074199996,0.036003744139999405
2019-08-23,10407.964844,95291.955078,6.5,105699.919922,0.002626648376393703,1.0569991992199996,0.03323465233999934
2019-08-24,10159.960938,95291.955078,6.5,105451.916016,-0.0023463017397081787,1.0545191601599997,0.03571469139999928
2019-08-25,10138.517578,95291.955078,6.5,105430.472656,-0.00020334727722493007,1.0543047265599996,0.03592912499999934
2019-08-26,10370.820313,95291.955078,6.5,105662.775391,0.0022033737414606236,1.0566277539099997,0.03360609764999922
2019-08-27,10185.5,95291.955078,6.5,105477.455078,-0.0017538845853162233,1.0547745507799997,0.03545930077999926
2019-08-28,9754.422852,95291.955078,6.5,105046.37793,-0.004086912674193921,1.0504637792999998,0.03977007225999918
2019-08-29,0.0,105045.07793,7.8,105045.07793,-1.2375486195925767e-05,1.0504507792999997,0.03978307225999922
2019-08-30,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-08-31,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-01,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-02,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-03,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-04,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-05,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-06,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-07,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-08,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-09,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-10,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-11,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-12,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-13,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-14,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-15,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-16,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-17,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-18,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-19,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-20,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-21,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-22,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-23,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-24,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-25,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-26,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-27,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-28,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-29,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-09-30,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-01,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-02,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-03,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-04,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-05,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-06,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-07,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-08,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-09,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-10,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-11,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-12,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-13,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-14,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-15,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-16,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-17,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-18,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-19,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-20,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-21,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-22,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-23,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-24,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-25,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-26,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-27,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-28,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-29,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-30,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-10-31,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-11-01,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-11-02,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-11-03,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-11-04,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-11-05,0.0,105045.07793,7.8,105045.07793,0.0,1.0504507792999997,0.03978307225999922
2019-11-06,9360.879883,95701.250586,9.1,105062.130469,0.00016233544051780235,1.0506213046899997,0.039612546869999266
2019-11-07,9267.561523,95701.250586,9.1,104968.81210899999,-0.0008882207088646288,1.0496881210899998,0.04054573046999921
2019-11-08,8804.880859,95701.250586,9.1,104506.13144499999,-0.004407791749796552,1.0450613144499998,0.045172537109999134
2019-11-09,8813.582031,95701.250586,9.1,104514.832617,8.325991862578874e-05,1.0451483261699999,0.045085525389999104
2019-11-10,9055.526367,95701.250586,9.1,104756.776953,0.0023149282254186776,1.0475677695299999,0.04266608202999911
2019-11-11,8757.788086,95701.250586,9.1,104459.038672,-0.0028421863449806795,1.04459038672,0.04564346483999904
2019-11-12,8815.662109,95701.250586,9.1,104516.91269499999,0.0005540355696909138,1.04516912695,0.045064724609998885
2019-11-13,8808.262695,95701.250586,9.1,104509.51328099999,-7.079633151418907e-05,1.0450951328100002,0.04513871874999875
2019-11-14,8708.094727,95701.250586,9.1,104409.345313,-0.0009584578939781929,1.0440934531300003,0.04614039842999862
2019-11-15,8491.992188,95701.250586,9.1,104193.242774,-0.0020697624178387386,1.0419324277400004,0.04830142381999858
2019-11-16,8550.760742,95701.250586,9.1,104252.011328,0.0005640342159949352,1.0425201132800004,0.047713738279998585
2019-11-17,8577.975586,95701.250586,9.1,104279.226172,0.00026104862297926523,1.0427922617200003,0.04744158983999869
2019-11-18,8309.286133,95701.250586,9.1,104010.536719,-0.0025766345116219336,1.0401053671900002,0.05012848436999873
2019-11-19,8206.145508,95701.250586,9.1,103907.396094,-0.0009916363116041493,1.0390739609400004,0.051159890619998594
2019-11-20,8027.268066,95701.250586,9.1,103728.518652,-0.001721508272983563,1.0372851865200003,0.05294866503999862
2019-11-21,7642.75,95701.250586,9.1,103344.000586,-0.0037069657505669484,1.0334400058600002,0.05679384569999879
2019-11-22,7296.577637,95701.250586,9.1,102997.82822299999,-0.003349709330363382,1.02997828223,0.06025556932999887
2019-11-23,7397.796875,95701.250586,9.1,103099.047461,0.0009827317696529114,1.03099047461,0.05924337694999893
2019-11-24,7047.916992,95701.250586,9.1,102749.167578,-0.003393628666960802,1.0274916757800001,0.06274217577999885
2019-11-25,0.0,102747.86757799999,10.4,102747.86757799999,-1.2652170627180936e-05,1.02747867578,0.0627551757799989
2019-11-26,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-11-27,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-11-28,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-11-29,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-11-30,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-01,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-02,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-03,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-04,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-05,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-06,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-07,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-08,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-09,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-10,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-11,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-12,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-13,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-14,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-15,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-16,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-17,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-18,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-19,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-20,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-21,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-22,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-23,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-24,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-25,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-26,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-27,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-28,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-29,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-30,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2019-12-31,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2020-01-01,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2020-01-02,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2020-01-03,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2020-01-04,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2020-01-05,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2020-01-06,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2020-01-07,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2020-01-08,0.0,102747.86757799999,10.4,102747.86757799999,0.0,1.02747867578,0.0627551757799989
2020-01-09,7879.071289,94666.704785,11.700000000000001,102545.776074,-0.00196686810893254,1.0254577607400002,0.0647760908199988
2020-01-10,8166.554198999999,94666.704785,11.700000000000001,102833.258984,0.0028034593037995492,1.0283325898400002,0.06190126171999877
2020-01-11,8037.537598000001,94666.704785,11.700000000000001,102704.24238299999,-0.0012546193933237193,1.0270424238300002,0.06319142772999875
2020-01-12,8192.494141,94666.704785,11.700000000000001,102859.198926,0.0015087647735343435,1.0285919892600002,0.061641862299998795
2020-01-13,8144.194336,94666.704785,11.700000000000001,102810.899121,-0.0004695720509620971,1.02810899121,0.06212486034999887
2020-01-14,8827.764648,94666.704785,11.700000000000001,103494.46943299999,0.006648811729537352,1.03494469433,0.05528915722999894
2020-01-15,8807.010742,94666.704785,11.700000000000001,103473.715527,-0.00020053154640731208,1.03473715527,0.05549669628999898
2020-01-16,8723.786133,94666.704785,11.700000000000001,103390.490918,-0.0008043067611530619,1.03390490918,0.05632894237999886
2020-01-17,8929.038086,94666.704785,11.700000000000001,103595.742871,0.0019852111270346473,1.03595742871,0.054276422849999006
2020-01-18,8942.808594,94666.704785,11.700000000000001,103609.513379,0.00013292542355869408,1.03609513379,0.05413871776999901
2020-01-19,8706.245117,94666.704785,11.700000000000001,103372.949902,-0.0022832215815420387,1.0337294990199999,0.05650435253999908
2020-01-20,8657.642578,94666.704785,11.700000000000001,103324.347363,-0.0004701668961374361,1.03324347363,0.05699037792999895
2020-01-21,8745.894531,94666.704785,11.700000000000001,103412.59931599999,0.0008541254336691395,1.03412599316,0.05610785839999899
2020-01-22,8680.875977,94666.704785,11.700000000000001,103347.580762,-0.0006287295206778287,1.03347580762,0.05675804393999906
2020-01-23,8406.515625,94666.704785,11.700000000000001,103073.22041,-0.0026547341503022626,1.0307322041,0.059501647459998974
2020-01-24,8445.43457,94666.704785,11.700000000000001,103112.13935499999,0.0003775854178726945,1.0311213935499999,0.05911245800999909
2020-01-25,8367.847656,94666.704785,11.700000000000001,103034.55244099999,-0.000752451791664166,1.03034552441,0.05988832714999903
2020-01-26,8596.830078,94666.704785,11.700000000000001,103263.534863,0.0022223847881623904,1.03263534863,0.05759850292999902
2020-01-27,8909.819336,94666.704785,11.700000000000001,103576.524121,0.0030309756335114013,1.03576524121,0.05446861034999895
2020-01-28,9358.589844,94666.704785,11.700000000000001,104025.294629,0.004332743464877664,1.04025294629,0.049980905269998877
2020-01-29,9316.629883,94666.704785,11.700000000000001,103983.334668,-0.00040336305847199494,1.03983334668,0.05040050487999892
2020-01-30,9508.993164,94666.704785,11.700000000000001,104175.697949,0.0018499433742356075,1.04175697949,0.048476872069999066
2020-01-31,9350.529297,94666.704785,11.700000000000001,104017.234082,-0.0015211212415161546,1.0401723408199999,0.05006151073999909
2020-02-01,9392.875,94666.704785,11.700000000000001,104059.579785,0.00040710275920829986,1.0405957978499998,0.049638053709999186
2020-02-02,9344.365234,94666.704785,11.700000000000001,104011.07001899999,-0.0004661729953189253,1.0401107001899998,0.05012315136999912
2020-02-03,9293.521484,94666.704785,11.700000000000001,103960.22626899999,-0.0004888301792368432,1.03960226269,0.05063158886999908
2020-02-04,9180.962891,94666.704785,11.700000000000001,103847.667676,-0.0010827082340966188,1.03847667676,0.05175717479999897
2020-02-05,9613.423828,94666.704785,11.700000000000001,104280.128613,0.004164377945870212,1.04280128613,0.04743256542999896
2020-02-06,9729.801758,94666.704785,11.700000000000001,104396.506543,0.001116012528445287,1.04396506543,0.04626878612999907
2020-02-07,9795.943359,94666.704785,11.700000000000001,104462.64814399999,0.0006335614398433886,1.04462648144,0.04560737011999905
2020-02-08,9865.119141,94666.704785,11.700000000000001,104531.823926,0.0006622059006646808,1.04531823926,0.044915612299998964
2020-02-09,10116.673828,94666.704785,11.700000000000001,104783.378613,0.002406489024606273,1.04783378613,0.04240006542999897
2020-02-10,9856.611328,94666.704785,11.700000000000001,104523.316113,-0.0024819060374117186,1.0452331611299999,0.0450006904299991
2020-02-11,10208.236328,94666.704785,11.700000000000001,104874.941113,0.003364081939572827,1.04874941113,0.04148444042999899
2020-02-12,10326.054688,94666.704785,11.700000000000001,104992.759473,0.0011234176510579452,1.04992759473,0.040306256829999
2020-02-13,10214.379883,94666.704785,11.700000000000001,104881.084668,-0.0010636429174787354,1.04881084668,0.04142300487999906
2020-02-14,10312.116211,94666.704785,11.700000000000001,104978.820996,0.0009318775478857066,1.04978820996,0.04044564159999897
2020-02-15,9889.424805,94666.704785,11.700000000000001,104556.12959,-0.004026444591296197,1.0455612959,0.04467255565999895
2020-02-16,9789.349609,94666.704785,11.700000000000001,104456.05439399999,-0.0009571432721585671,1.0445605439399999,0.045673307619999104
